CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.05;Juros e variações monetárias sobre empréstimos e financiamentos, arrendamentos e debêntures;69056.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.05;Juros e variações monetárias sobre empréstimos e financiamentos, arrendamentos e debêntures;140116.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.06;Contas a receber;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.06;Contas a receber;-65987.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.07;Estoques;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.07;Estoques;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.08;Partes relacionadas a receber;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.08;Partes relacionadas a receber;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.09;Fornecedores e floor plan;-293.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.09;Fornecedores e floor plan;1894.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.10;Obrigações trabalhistas, tributos a recolher e tributos a recuperar;-552.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.10;Obrigações trabalhistas, tributos a recolher e tributos a recuperar;2815.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.11;Outros ativos e passivos circulantes e não circulantes;-21501.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.11;Outros ativos e passivos circulantes e não circulantes;-135131.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.12;Imposto de renda e contribuição social pagos e retidos;-5279.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.12;Imposto de renda e contribuição social pagos e retidos;-4717.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.13;Juros pagos sobre empréstimos e financiamentos, arrendamentos e debêntures;-53837.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.13;Juros pagos sobre empréstimos e financiamentos, arrendamentos e debêntures;-128987.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02;Caixa Líquido Atividades de Investimento;-1163828.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02;Caixa Líquido Atividades de Investimento;-64418.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.01;Aporte de capital em controladas;-1125045.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.01;Aporte de capital em controladas;-33300.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.02;Adições ao ativo imobilizado e intangível;-1377.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.02;Adições ao ativo imobilizado e intangível;-33267.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.03;Dividendos e juros sobre capital próprio recebidos;14000.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.03;Dividendos e juros sobre capital próprio recebidos;1706.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.04;Aquisição de empresas, líquido de caixa;-17829.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.04;Aquisição de empresas, líquido de caixa;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.05;Investimento em títulos, valores mobiliários e aplicações financeiras;-33577.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.05;Investimento em títulos, valores mobiliários e aplicações financeiras;443.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03;Caixa Líquido Atividades de Financiamento;1192112.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03;Caixa Líquido Atividades de Financiamento;434333.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.01;Aumento de capital;500000.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.01;Aumento de capital;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.02;Captação de empréstimos e financiamentos e debêntures;692112.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.02;Captação de empréstimos e financiamentos e debêntures;484141.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.03;Amortização de empréstimos e financiamentos, arrendamentos, debêntures e floor plan;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.03;Amortização de empréstimos e financiamentos, arrendamentos, debêntures e floor plan;-50000.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.04;Dividendos pagos;0.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.04;Dividendos pagos;192.0000000000;N
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;268.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;51284.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;0.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;268.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;268.0000000000;S
43.513.237/0001-89;2023-12-31;1;AUTOMOB S.A.;027413;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.05.02;Saldo Final de Caixa e Equivalentes;51552.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01;Caixa Líquido Atividades Operacionais;-11465.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01;Caixa Líquido Atividades Operacionais;-62764.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.01;Prejuízo do Período;-62223.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.01;Prejuízo do Período;-180278.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.02;Depreciação e Amortização;11721.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.02;Depreciação e Amortização;36861.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.03;Amortização do Direito de Uso;351.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.03;Amortização do Direito de Uso;153.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.04;Provisão para créditos de liquidação duvidosa;988.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.04;Provisão para créditos de liquidação duvidosa;13067.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.05;Juros apropriados sobre empréstimos e financiamentos e debêntures;48700.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.05;Juros apropriados sobre empréstimos e financiamentos e debêntures;152212.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.06;Amortização do custo de capital;968.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.06;Amortização do custo de capital;2905.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.07;Juros apropriados sobre arrendamento mercantil;16.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.07;Juros apropriados sobre arrendamento mercantil;39.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.08;Contas a receber;-18594.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.08;Contas a receber;-21133.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.09;Adiantamentos e despesas antecipadas;-1455.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.09;Adiantamentos e despesas antecipadas;-3673.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.10;Impostos a recuperar;-1116.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.10;Impostos a recuperar;-2848.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.11;Fornecedores;6679.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.11;Fornecedores;9968.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.12;Encargos tributários a pagar;839.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.12;Encargos tributários a pagar;202.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.13;Pessoal e encargos sociais a pagar;1948.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.13;Pessoal e encargos sociais a pagar;1108.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.14;Demais contas a pagar;-1185.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.14;Demais contas a pagar;4772.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.15;Pagamento de juros sobre passivos de arrendamentos;-16.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.15;Pagamento de juros sobre passivos de arrendamentos;-141.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.16;Pagamento de Juros sobre debêntures;914.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.16;Pagamento de Juros sobre debêntures;-73906.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.17;Impostos diferidos;0.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.17;Impostos diferidos;-2072.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02;Caixa Líquido Atividades de Investimento;-1246278.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02;Caixa Líquido Atividades de Investimento;-48259.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.01;Aquisição de ativo imobilizado e intangível;-1246278.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.01;Aquisição de ativo imobilizado e intangível;-48259.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03;Caixa Líquido Atividades de Financiamento;1325509.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03;Caixa Líquido Atividades de Financiamento;44892.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.01;Captação de debêntures;800000.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.01;Captação de debêntures;45033.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.02;Custo de captação;-24447.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.02;Custo de captação;0.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.03;Pagamento do passivo de arrendamentos;-44.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.03;Pagamento do passivo de arrendamentos;-141.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.04;Integralização de capital;550000.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.04;Integralização de capital;0.0000000000;N
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;67766.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-66131.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;0.0000000000;S
45.456.117/0001-12;2023-12-31;1;ÁGUAS DO SERTÃO S.A.;027359;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;67766.0000000000;S
